IFRS(개별),2022/12,2023/12,2024/12,2025/03,전년동기
순이자손익,24.43,36.43,39.56,7.66,10.80
순수수료손익,-3.29,-51.33,-8.72,-7.20,-4.82
금융상품관련손익,-12.97,63.86,22.04,-1.54,-0.04
위험회피회계파생상품관련손익,-9.99,0.0,0.0,0.0,0.0
외환거래(환율변동)손익,0.0,0.0,0.0,0.0,0.0
금융자산관련손익,76.93,202.73,80.46,35.70,26.93
기타영업손익,-2.95,-1.10,7.47,2.12,1.10
순영업수익,72.17,250.58,140.82,36.75,33.96
판매비와관리비,113.71,145.87,112.59,27.15,29.95
영업이익,-41.54,104.71,28.23,9.60,4.00
영업외수익,6.21,11.17,30.59,0.20,1.23
이자수익,0.00,0.77,0.08,0.0,0.0
배당금수익,0.0,0.0,0.0,0.0,0.0
외환거래이익,0.0,0.0,0.0,0.0,0.0
상각채권추심이익,0.0,0.0,0.0,0.0,0.0
대손충당금환입액,0.0,0.0,0.0,0.0,0.0
유가증권처분이익,0.0,0.0,0.0,0.0,0.0
유가증권손상차손환입,0.0,0.0,0.0,0.0,0.0
파생상품이익,0.0,0.0,0.0,0.0,0.0
"종속기업,공동지배기업및관계기업관련이익",6.20,10.38,9.66,0.0,1.23
자산처분이익,0.0,0.00,7.40,0.19,0.0
자산재평가이익,0.0,0.0,0.0,0.0,0.0
자산손상차손환입,0.0,0.0,0.0,0.0,0.0
사채상환이익,0.0,0.0,0.0,0.0,0.0
충당부채환입액,0.0,0.0,0.0,0.0,0.0
수입수수료,0.0,0.0,0.0,0.0,0.0
임대료,0.0,0.0,0.0,0.0,0.0
자산수증이익,0.0,0.0,0.0,0.0,0.0
보험차익,0.0,0.0,0.0,0.0,0.0
법인세환급액,0.0,0.0,0.0,0.0,0.0
전기오류수정이익,0.0,0.0,0.0,0.0,0.0
퇴직연금운용이익,0.0,0.0,0.0,0.0,0.0
보험수리적이익,0.0,0.0,0.0,0.0,0.0
기타영업외수익,0.00,0.02,13.46,0.00,0.00
영업외비용,42.95,24.68,29.96,4.41,2.83
이자비용,0.0,0.0,0.0,0.0,0.0
외환거래손실,0.0,0.0,0.0,0.0,0.0
기타대손상각비,0.0,0.0,0.0,0.0,0.0
유가증권처분손실,0.0,0.0,0.0,0.0,0.0
유가증권손상차손,0.0,0.0,0.0,0.0,0.0
파생상품손실,0.0,0.0,0.0,0.0,0.0
"종속기업,공동지배기업및관계기업관련손실",38.75,21.29,27.36,1.78,0.42
자산처분손실,0.00,0.0,0.0,0.0,0.0
자산손상차손,0.08,0.0,0.0,0.0,0.0
자산재평가손실,0.0,0.0,0.0,0.0,0.0
사채상환손실,0.0,0.0,0.0,0.0,0.0
충당부채전입액,0.0,0.0,0.0,0.0,0.0
지급수수료,0.0,0.0,0.0,0.0,0.0
기부금,2.75,3.00,2.40,2.63,2.40
법인세추납액,0.0,0.0,0.0,0.0,0.0
전기오류수정손실,0.0,0.0,0.0,0.0,0.0
퇴직연금운용손실,0.0,0.0,0.0,0.0,0.0
보험수리적손실,0.0,0.0,0.0,0.0,0.0
기타영업외비용,1.37,0.39,0.20,0.0,0.00
세전계속사업이익,-78.28,91.20,28.86,5.38,2.41
법인세비용,-10.89,20.54,11.06,1.73,0.49
계속영업이익,-67.38,70.67,17.80,3.65,1.92
중단영업이익,0.0,0.0,0.0,0.0,0.0
당기순이익,-67.38,70.67,17.80,3.65,1.92
