IFRS(개별),2022/12,2023/12,2024/12,2025/03,전년동기
매출액,"1,882.10","3,097.55","2,598.10",422.21,653.93
매출원가,"1,767.97","2,968.35","2,309.99",371.78,601.23
매출총이익,114.13,129.20,288.11,50.43,52.70
판매비와관리비,93.81,97.91,137.97,26.18,24.82
인건비,62.94,63.35,60.25,15.04,14.91
유무형자산상각비,4.27,5.38,5.94,2.79,1.38
연구개발비,0.0,0.0,0.0,0.0,0.0
광고선전비,1.02,0.01,0.13,0.15,0.03
판매비,0.01,-0.37,35.92,1.03,-0.03
관리비,25.28,29.36,35.51,7.10,8.47
기타원가성비용,0.0,0.0,0.0,0.0,0.0
기타,0.28,0.19,0.21,0.06,0.06
영업이익,20.33,31.29,150.14,24.25,27.88
영업이익(발표기준),20.33,31.29,150.14,24.25,27.88
금융수익,87.67,38.57,38.66,9.86,9.17
이자수익,24.70,25.22,35.94,8.39,7.21
배당금수익,0.41,0.56,0.49,0.03,0.0
외환이익,0.0,0.0,0.0,0.0,0.0
대손충당금환입액,0.0,0.0,0.0,0.0,0.0
매출채권처분이익,0.0,0.0,0.0,0.0,0.0
당기손익-공정가치측정 금융자산관련이익,0.0,0.0,0.0,0.0,0.0
금융자산처분이익,0.0,0.00,0.0,0.0,0.0
금융자산평가이익,0.75,0.94,1.07,1.44,1.05
금융자산손상차손환입,0.0,0.0,0.0,0.0,0.0
파생상품이익,61.81,11.85,1.16,0.0,0.92
기타금융수익,0.0,0.0,0.0,0.0,0.0
금융원가,63.56,44.08,33.08,2.51,7.44
이자비용,32.85,29.65,26.68,2.50,7.21
외환손실,0.0,0.0,0.32,0.0,0.0
대손상각비,0.0,0.0,0.0,0.0,0.0
당기손익-공정가치측정 금융자산관련손실,0.0,0.0,0.0,0.0,0.0
매출채권처분손실,0.0,0.0,0.0,0.0,0.0
금융자산처분손실,0.0,0.28,0.0,0.0,0.0
금융자산평가손실,0.0,0.0,0.01,0.01,0.01
금융자산손상차손,0.0,0.0,0.0,0.0,0.0
파생상품손실,30.71,11.27,0.24,0.0,0.23
기타금융원가,0.0,2.87,5.82,0.0,0.0
기타수익,18.05,11.86,11.64,1.22,2.00
이자수익,0.0,0.0,0.0,0.0,0.0
배당금수익,0.0,0.0,0.0,0.0,0.0
외환이익,0.0,0.0,0.0,0.0,0.0
재고자산감모손실환입,0.0,0.0,0.0,0.0,0.0
재고자산폐기(처분)이익,0.0,0.0,0.0,0.0,0.0
당기손익-공정가치측정 금융자산평가이익,0.0,0.0,0.0,0.0,0.0
자산처분(폐기)이익,1.74,0.02,0.0,0.02,0.0
자산평가이익,0.0,0.0,0.0,0.0,0.0
자산손상차손환입,0.0,0.0,0.0,0.0,0.0
파생상품이익,0.0,0.0,0.0,0.0,0.0
임대료수익,0.0,0.0,0.0,0.0,0.0
로열티수익,0.0,0.0,0.0,0.0,0.0
수수료수익,0.0,0.0,0.0,0.0,0.0
대손충당금환입,0.0,1.38,0.0,0.0,0.0
충당부채환입액,5.13,6.00,5.56,1.10,1.82
기타,11.17,4.46,6.08,0.10,0.18
기타비용,8.99,5.95,183.36,2.30,1.50
이자비용,0.0,0.0,0.0,0.0,0.0
외환손실,0.0,0.0,0.0,0.0,0.0
재고자산감모손실,0.0,0.0,0.0,0.0,0.0
재고자산폐기(처분)손실,0.0,0.0,0.0,0.0,0.0
당기손익-공정가치측정 금융자산평가손실,0.0,0.0,0.0,0.0,0.0
자산처분(폐기)손실,1.15,0.04,1.08,0.01,0.0
자산평가손실,0.0,0.0,0.0,0.0,0.0
자산손상차손,0.0,0.06,18.53,0.0,0.0
파생상품손실,0.0,0.0,0.0,0.0,0.0
기타대손상각비,0.98,0.0,158.44,0.55,0.92
충당부채전입액,1.12,2.67,1.37,0.07,0.58
기타,5.74,3.19,3.93,1.67,0.00
"종속기업,공동지배기업및관계기업관련손익",37.75,76.10,43.57,-5.28,18.88
지분법손익,37.75,76.10,43.57,-5.28,18.88
"종속기업,공동지배기업및관계기업투자주식처분손익",0.0,0.0,0.0,0.0,0.0
"종속기업,공동지배기업및관계기업투자주식손상관련손익",0.0,0.0,0.0,0.0,0.0
기타,0.0,0.0,0.0,0.0,0.0
세전계속사업이익,91.25,107.79,27.57,25.24,48.99
법인세비용,46.84,25.26,-27.71,2.96,0.0
계속영업이익,44.40,82.53,55.28,22.28,48.99
중단영업이익,0.0,0.0,0.0,0.0,0.0
당기순이익,44.40,82.53,55.28,22.28,48.99
