IFRS(개별),2022/12,2023/12,2024/12,2025/03,전년동기
매출액,"2,740.32","2,921.29","3,083.50",708.59,725.59
매출원가,"1,562.97","1,754.47","1,793.83",430.12,441.60
매출총이익,"1,177.34","1,166.81","1,289.67",278.47,283.98
판매비와관리비,945.50,961.97,973.30,230.08,228.97
인건비,463.02,479.91,490.41,115.24,116.29
유무형자산상각비,10.04,10.67,10.51,3.04,2.61
연구개발비,36.58,41.67,45.02,8.33,9.19
광고선전비,147.05,162.75,136.24,33.99,34.40
판매비,66.43,60.93,72.37,15.31,19.07
관리비,104.71,112.09,124.38,31.51,25.41
기타원가성비용,0.0,0.0,0.0,0.0,0.0
기타,117.68,93.95,94.36,22.65,22.01
영업이익,231.84,204.84,316.38,48.39,55.02
영업이익(발표기준),231.84,204.84,316.38,48.39,55.02
금융수익,32.21,1.73,3.58,1.14,0.51
이자수익,1.54,0.89,1.92,0.70,0.23
배당금수익,0.0,0.0,0.0,0.0,0.0
외환이익,1.48,0.84,1.65,0.43,0.28
대손충당금환입액,0.0,0.0,0.0,0.0,0.0
매출채권처분이익,0.0,0.0,0.0,0.0,0.0
당기손익-공정가치측정 금융자산관련이익,0.0,0.0,0.0,0.0,0.0
금융자산처분이익,0.0,0.0,0.0,0.0,0.0
금융자산평가이익,29.20,0.0,0.0,0.0,0.0
금융자산손상차손환입,0.0,0.0,0.0,0.0,0.0
파생상품이익,0.0,0.0,0.0,0.0,0.0
기타금융수익,0.0,0.0,0.0,0.0,0.0
금융원가,18.59,47.91,61.34,16.66,12.71
이자비용,17.63,44.25,48.77,12.68,12.66
외환손실,0.96,1.07,0.71,0.09,0.06
대손상각비,0.0,0.0,0.0,0.0,0.0
당기손익-공정가치측정 금융자산관련손실,0.0,0.0,0.0,0.0,0.0
매출채권처분손실,0.0,0.0,0.0,0.0,0.0
금융자산처분손실,0.0,0.0,0.0,0.0,0.0
금융자산평가손실,0.0,2.58,11.86,3.88,0.0
금융자산손상차손,0.0,0.0,0.0,0.0,0.0
파생상품손실,0.0,0.0,0.0,0.0,0.0
기타금융원가,0.0,0.0,0.0,0.0,0.0
기타수익,15.24,14.84,247.13,1.46,0.51
이자수익,0.0,0.0,0.0,0.0,0.0
배당금수익,0.0,0.0,0.0,0.0,0.0
외환이익,0.0,0.0,0.0,0.0,0.0
재고자산감모손실환입,0.0,0.0,0.0,0.0,0.0
재고자산폐기(처분)이익,0.0,0.0,0.0,0.0,0.0
당기손익-공정가치측정 금융자산평가이익,0.0,0.0,0.0,0.0,0.0
자산처분(폐기)이익,5.30,2.35,0.16,0.23,0.12
자산평가이익,0.0,0.0,0.0,0.0,0.0
자산손상차손환입,0.01,0.14,0.0,0.0,0.0
파생상품이익,0.0,0.0,0.0,0.0,0.0
임대료수익,0.0,0.0,0.0,0.0,0.0
로열티수익,0.0,0.0,0.0,0.0,0.0
수수료수익,0.0,0.0,0.0,0.0,0.0
대손충당금환입,0.0,0.0,0.0,0.0,0.0
충당부채환입액,0.0,0.0,0.0,0.0,0.0
기타,9.93,12.35,246.96,1.23,0.39
기타비용,8.44,17.94,69.31,10.70,1.60
이자비용,0.0,0.0,0.0,0.0,0.0
외환손실,0.0,0.0,0.0,0.0,0.0
재고자산감모손실,0.0,0.0,0.0,0.0,0.0
재고자산폐기(처분)손실,0.0,0.0,0.0,0.0,0.0
당기손익-공정가치측정 금융자산평가손실,0.0,0.0,0.0,0.0,0.0
자산처분(폐기)손실,0.30,0.50,0.80,0.12,0.43
자산평가손실,0.0,0.0,0.0,0.0,0.0
자산손상차손,0.0,0.0,1.09,0.0,0.0
파생상품손실,0.0,0.0,0.0,0.0,0.0
기타대손상각비,0.0,0.0,0.0,0.0,0.0
충당부채전입액,0.0,0.0,0.0,0.0,0.0
기타,8.14,17.44,67.43,10.58,1.17
"종속기업,공동지배기업및관계기업관련손익",0.0,0.0,0.0,0.0,0.0
지분법손익,0.0,0.0,0.0,0.0,0.0
"종속기업,공동지배기업및관계기업투자주식처분손익",0.0,0.0,0.0,0.0,0.0
"종속기업,공동지배기업및관계기업투자주식손상관련손익",0.0,0.0,0.0,0.0,0.0
기타,0.0,0.0,0.0,0.0,0.0
세전계속사업이익,252.26,155.57,436.42,23.62,41.72
법인세비용,33.25,-33.49,44.09,-13.60,10.73
계속영업이익,219.01,189.06,392.33,37.22,30.99
중단영업이익,0.0,0.0,0.0,0.0,0.0
당기순이익,219.01,189.06,392.33,37.22,30.99
