IFRS(개별),2022/12,2023/12,2024/12,2025/03,전년동기
매출액,"4,856.05","6,295.79","5,697.29","1,138.77","1,221.00"
매출원가,"4,309.95","5,713.73","5,188.00","1,067.10","1,104.56"
매출총이익,546.11,582.06,509.28,71.67,116.45
판매비와관리비,221.35,258.81,259.26,61.23,63.57
인건비,76.45,88.93,95.83,23.37,24.75
유무형자산상각비,11.58,13.48,13.59,2.60,3.47
연구개발비,30.38,33.71,34.00,9.45,8.80
광고선전비,0.20,0.18,0.24,0.09,0.06
판매비,15.77,18.27,19.53,4.23,4.23
관리비,85.63,102.93,94.92,21.20,21.97
기타원가성비용,0.0,0.0,0.0,0.0,0.0
기타,1.34,1.31,1.14,0.28,0.29
영업이익,324.75,323.25,250.02,10.44,52.88
영업이익(발표기준),324.75,323.25,250.02,10.44,52.88
금융수익,122.66,118.51,97.56,30.88,20.07
이자수익,5.78,13.07,3.83,1.80,3.04
배당금수익,0.0,0.0,0.0,0.0,0.0
외환이익,116.60,89.59,93.73,29.08,17.04
대손충당금환입액,0.0,0.0,0.0,0.0,0.0
매출채권처분이익,0.0,0.0,0.0,0.0,0.0
당기손익-공정가치측정 금융자산관련이익,0.0,0.0,0.0,0.0,0.0
금융자산처분이익,0.03,0.89,0.0,0.0,0.0
금융자산평가이익,0.25,1.23,0.0,0.0,0.0
금융자산손상차손환입,0.0,0.0,0.0,0.0,0.0
파생상품이익,0.0,13.73,0.0,0.0,0.0
기타금융수익,0.0,0.0,0.0,0.0,0.0
금융원가,114.53,162.53,136.53,34.31,17.55
이자비용,28.78,35.27,10.86,16.47,3.03
외환손실,84.74,127.26,125.67,17.84,14.52
대손상각비,0.0,0.0,0.0,0.0,0.0
당기손익-공정가치측정 금융자산관련손실,0.0,0.0,0.0,0.0,0.0
매출채권처분손실,0.0,0.0,0.0,0.0,0.0
금융자산처분손실,0.0,0.0,0.0,0.0,0.0
금융자산평가손실,0.0,0.0,0.0,0.0,0.0
금융자산손상차손,0.0,0.0,0.0,0.0,0.0
파생상품손실,1.01,0.0,0.0,0.0,0.0
기타금융원가,0.0,0.0,0.0,0.0,0.0
기타수익,23.69,22.54,58.13,3.65,4.61
이자수익,0.0,0.0,0.0,0.0,0.0
배당금수익,0.0,0.0,0.0,0.0,0.0
외환이익,0.0,0.0,0.0,0.0,0.0
재고자산감모손실환입,0.0,0.0,0.0,0.0,0.0
재고자산폐기(처분)이익,0.0,0.0,0.0,0.0,0.0
당기손익-공정가치측정 금융자산평가이익,0.0,0.0,0.0,0.0,0.0
자산처분(폐기)이익,0.15,0.0,35.83,0.0,0.0
자산평가이익,0.0,0.0,0.0,0.0,0.0
자산손상차손환입,0.0,0.0,0.0,0.0,0.0
파생상품이익,0.0,0.0,0.0,0.0,0.0
임대료수익,0.89,1.86,1.65,0.03,1.02
로열티수익,0.0,0.0,0.0,0.0,0.0
수수료수익,0.0,0.0,0.0,0.0,0.0
대손충당금환입,0.0,0.0,0.0,0.0,0.0
충당부채환입액,0.0,0.0,0.0,0.0,0.0
기타,22.65,20.68,20.64,3.62,3.59
기타비용,3.69,2.69,57.64,0.50,0.49
이자비용,0.0,0.0,0.0,0.0,0.0
외환손실,0.0,0.0,0.0,0.0,0.0
재고자산감모손실,0.0,0.0,0.0,0.0,0.0
재고자산폐기(처분)손실,0.0,0.0,0.0,0.0,0.0
당기손익-공정가치측정 금융자산평가손실,0.0,0.0,0.0,0.0,0.0
자산처분(폐기)손실,0.0,1.56,55.97,0.0,0.0
자산평가손실,0.0,0.0,0.0,0.0,0.0
자산손상차손,0.07,0.0,0.0,0.0,0.0
파생상품손실,0.0,0.0,0.0,0.0,0.0
기타대손상각비,0.02,0.06,-0.01,0.00,-0.01
충당부채전입액,0.0,0.0,0.0,0.0,0.0
기타,3.60,1.07,1.67,0.50,0.49
"종속기업,공동지배기업및관계기업관련손익",2.85,-9.08,-11.61,-1.11,-6.11
지분법손익,0.0,-9.08,-8.50,-1.11,-2.85
"종속기업,공동지배기업및관계기업투자주식처분손익",0.0,0.0,0.0,0.0,0.0
"종속기업,공동지배기업및관계기업투자주식손상관련손익",0.0,0.0,0.0,0.0,0.0
기타,2.85,0.0,-3.11,0.0,-3.26
세전계속사업이익,355.72,289.99,199.94,9.04,53.42
법인세비용,78.75,19.63,23.47,-10.18,7.25
계속영업이익,276.97,270.36,176.48,19.23,46.17
중단영업이익,0.0,0.0,0.0,0.0,0.0
당기순이익,276.97,270.36,176.48,19.23,46.17
