IFRS(개별),2022/12,2023/12,2024/12,2025/03,전년동기
매출액,"5,357.83","5,929.60","6,038.99","1,532.99","1,453.28"
매출원가,0.0,0.0,0.0,0.0,0.0
매출총이익,"5,357.83","5,929.60","6,038.99","1,532.99","1,453.28"
판매비와관리비,"5,162.39","5,724.35","5,829.09","1,468.26","1,410.66"
인건비,"2,843.70","2,960.20","3,049.42",785.54,745.51
유무형자산상각비,255.75,358.88,433.76,112.25,106.41
연구개발비,0.0,0.0,0.0,0.0,0.0
광고선전비,0.0,0.0,0.0,0.0,0.0
판매비,227.76,214.46,208.28,59.49,50.26
관리비,533.48,652.05,645.25,134.68,132.77
기타원가성비용,748.66,916.51,779.14,246.86,271.12
기타,553.04,622.24,713.24,129.44,104.60
영업이익,195.45,205.25,209.91,64.73,42.62
영업이익(발표기준),195.45,205.25,209.91,64.73,42.62
금융수익,11.86,10.32,12.69,3.48,2.59
이자수익,10.67,9.65,11.97,3.31,2.44
배당금수익,0.0,0.0,0.0,0.0,0.0
외환이익,0.0,0.0,0.0,0.17,0.16
대손충당금환입액,0.0,0.0,0.0,0.0,0.0
매출채권처분이익,0.0,0.0,0.0,0.0,0.0
당기손익-공정가치측정 금융자산관련이익,0.0,0.0,0.0,0.0,0.0
금융자산처분이익,0.0,0.0,0.0,0.0,0.0
금융자산평가이익,0.0,0.0,0.0,0.0,0.0
금융자산손상차손환입,0.0,0.0,0.0,0.0,0.0
파생상품이익,0.0,0.0,0.0,0.0,0.0
기타금융수익,1.19,0.67,0.72,0.0,0.0
금융원가,30.49,58.14,79.28,16.68,20.63
이자비용,30.15,57.74,78.84,16.63,20.51
외환손실,0.34,0.40,0.45,0.05,0.12
대손상각비,0.0,0.0,0.0,0.0,0.0
당기손익-공정가치측정 금융자산관련손실,0.0,0.0,0.0,0.0,0.0
매출채권처분손실,0.0,0.0,0.0,0.0,0.0
금융자산처분손실,0.0,0.0,0.0,0.0,0.0
금융자산평가손실,0.0,0.0,0.0,0.0,0.0
금융자산손상차손,0.0,0.0,0.0,0.0,0.0
파생상품손실,0.0,0.0,0.0,0.0,0.0
기타금융원가,0.0,0.0,0.0,0.0,0.0
기타수익,4.56,2.12,5.89,0.47,1.01
이자수익,0.0,0.0,0.0,0.0,0.0
배당금수익,0.0,0.0,0.0,0.0,0.0
외환이익,0.0,0.0,0.0,0.0,0.0
재고자산감모손실환입,0.0,0.0,0.0,0.0,0.0
재고자산폐기(처분)이익,0.0,0.0,0.0,0.0,0.0
당기손익-공정가치측정 금융자산평가이익,0.0,0.0,0.0,0.0,0.0
자산처분(폐기)이익,0.0,0.00,0.14,0.0,0.14
자산평가이익,0.0,0.0,0.0,0.0,0.0
자산손상차손환입,0.0,0.0,0.0,0.0,0.0
파생상품이익,0.0,0.0,0.0,0.0,0.0
임대료수익,0.0,0.0,0.0,0.0,0.0
로열티수익,0.0,0.0,0.0,0.0,0.0
수수료수익,0.0,0.0,0.0,0.0,0.0
대손충당금환입,0.0,0.0,0.0,0.0,0.14
충당부채환입액,0.53,0.08,0.27,0.22,0.45
기타,4.03,2.04,5.48,0.25,0.29
기타비용,3.11,3.51,4.97,1.10,0.83
이자비용,0.0,0.0,0.0,0.0,0.0
외환손실,0.0,0.0,0.0,0.0,0.0
재고자산감모손실,0.0,0.0,0.0,0.0,0.0
재고자산폐기(처분)손실,0.0,0.0,0.0,0.0,0.0
당기손익-공정가치측정 금융자산평가손실,0.0,0.0,0.0,0.0,0.0
자산처분(폐기)손실,1.17,1.15,1.29,0.87,0.42
자산평가손실,0.0,0.0,0.0,0.0,0.0
자산손상차손,0.02,0.0,1.05,0.0,0.0
파생상품손실,0.0,0.0,0.0,0.0,0.0
기타대손상각비,0.52,0.05,0.0,0.01,0.0
충당부채전입액,0.0,0.0,0.0,0.0,0.0
기타,1.40,2.31,2.63,0.21,0.42
"종속기업,공동지배기업및관계기업관련손익",20.36,19.75,16.89,6.60,17.82
지분법손익,20.36,19.75,16.89,0.0,0.0
"종속기업,공동지배기업및관계기업투자주식처분손익",0.0,0.0,0.0,0.0,0.0
"종속기업,공동지배기업및관계기업투자주식손상관련손익",0.0,0.0,0.0,0.0,0.0
기타,0.0,0.0,0.0,6.60,17.82
세전계속사업이익,198.63,175.78,161.11,57.51,42.58
법인세비용,39.46,36.56,42.50,12.02,8.90
계속영업이익,159.17,139.22,118.62,45.49,33.68
중단영업이익,0.0,0.0,0.0,0.0,0.0
당기순이익,159.17,139.22,118.62,45.49,33.68
